Reference,StrikeATMdiff,Forward_Rate,Volatility
EUR_3Y_3Y,-50,0.003913217183,0.00374784745953793
EUR_3Y_3Y,-25,0.003913217183,0.00389193565119625
EUR_3Y_3Y,-10,0.003913217183,0.0039986791665109
EUR_3Y_3Y,0,0.003913217183,0.00408190727305529
EUR_3Y_3Y,25,0.003913217183,0.00429963895641803
EUR_3Y_3Y,50,0.003913217183,0.00453832207312934
EUR_3Y_3Y,100,0.003913217183,0.00505702765703561
EUR_3Y_3Y,125,0.003913217183,0.00532601763462056
EUR_3Y_3Y,150,0.003913795566,0.00558704815266131
EUR_4Y_3Y,-125,0.006037794191,0.00394451660733469
EUR_4Y_3Y,-100,0.006036953793,0.00400341992546983
EUR_4Y_3Y,-75,0.006035513826,0.00408783459613818
EUR_4Y_3Y,-50,0.006035513826,0.00420151223007677
EUR_4Y_3Y,-25,0.006035513826,0.00434190711368262
EUR_4Y_3Y,0,0.006035513826,0.00451334907708184
EUR_4Y_3Y,50,0.006035513826,0.00490102454892634
EUR_4Y_3Y,75,0.006035513826,0.00511337472913858
EUR_4Y_3Y,100,0.006035513826,0.00533447792601889
EUR_4Y_3Y,150,0.006035513826,0.00579320061386805
EUR_4Y_3Y,200,0.006034561439,0.00625617040323127
EUR_5Y_3Y,-150,0.008191719554,0.00414957888682224
EUR_5Y_3Y,-125,0.008190789394,0.00423045023514643
EUR_5Y_3Y,-100,0.00818911276,0.00430495297429824
EUR_5Y_3Y,-75,0.00818911276,0.00440332369370357
EUR_5Y_3Y,-50,0.00818911276,0.00451652464868318
EUR_5Y_3Y,0,0.00818911276,0.00479790575515351
EUR_5Y_3Y,50,0.00818911276,0.00512915257970906
EUR_5Y_3Y,100,0.00818911276,0.00548889088672506
EUR_5Y_3Y,125,0.00818911276,0.00567811430238126
EUR_5Y_3Y,200,0.00818911276,0.00626959230040963
EUR_5Y_3Y,250,0.008187375899,0.00667821967525958
EUR_6Y_3Y,-175,0.010246052394,0.00436654655290104
EUR_6Y_3Y,-150,0.010246891763,0.00444004406378509
EUR_6Y_3Y,-125,0.010245145217,0.00450812932958775
EUR_6Y_3Y,-100,0.010245145217,0.00458667635592871
EUR_6Y_3Y,-50,0.010245145217,0.00478519863633107
EUR_6Y_3Y,0,0.010245145217,0.00504547087519659
EUR_6Y_3Y,50,0.010245145217,0.00534709117978269
EUR_6Y_3Y,100,0.010245145217,0.00567358828777777
EUR_6Y_3Y,125,0.010245145217,0.00584641211998745
EUR_6Y_3Y,200,0.010245145217,0.00638866657697958
EUR_6Y_3Y,300,0.010242272577,0.00715396893182017
EUR_7Y_3Y,-200,0.01202494954,0.00454620131779248
EUR_7Y_3Y,-175,0.012024994476,0.00460867857758241
EUR_7Y_3Y,-150,0.012023224301,0.00466181750027715
EUR_7Y_3Y,-100,0.012023224301,0.00481203679402547
EUR_7Y_3Y,-50,0.012023224301,0.00500018616520407
EUR_7Y_3Y,0,0.012023224301,0.00524260748211887
EUR_7Y_3Y,50,0.012023224301,0.00552037542407319
EUR_7Y_3Y,100,0.012023224301,0.00581678217421059
EUR_7Y_3Y,125,0.012023224301,0.00597434601387951
EUR_7Y_3Y,200,0.012023224301,0.00647126222186034
EUR_7Y_3Y,300,0.012021277168,0.00717522108334813
EUR_8Y_3Y,-200,0.013502113222,0.00469403701121019
EUR_8Y_3Y,-175,0.013502096508,0.00475480578709844
EUR_8Y_3Y,-150,0.013500582918,0.00481154027115489
EUR_8Y_3Y,-100,0.013500582918,0.00495438958432844
EUR_8Y_3Y,-50,0.013500582918,0.00512894221880146
EUR_8Y_3Y,0,0.013500582918,0.00535398001304539
EUR_8Y_3Y,50,0.013500582918,0.00561115844096419
EUR_8Y_3Y,100,0.013500582918,0.00588436816082623
EUR_8Y_3Y,125,0.013500582918,0.006029710943952
EUR_8Y_3Y,200,0.013500582918,0.0064895848461853
EUR_8Y_3Y,300,0.013499290458,0.00714797385124953
EUR_9Y_3Y,-225,0.01465583944,0.00474921580327451
EUR_9Y_3Y,-200,0.014655014473,0.00481521338932561
EUR_9Y_3Y,-150,0.014653720642,0.00493354771451344
EUR_9Y_3Y,-100,0.014653720642,0.00507066954021069
EUR_9Y_3Y,-50,0.014653720642,0.00523477333883843
EUR_9Y_3Y,0,0.014653720642,0.00544575334399349
EUR_9Y_3Y,50,0.014653720642,0.00568480828809824
EUR_9Y_3Y,100,0.014653720642,0.005936682695223
EUR_9Y_3Y,125,0.014653720642,0.00607083648079171
EUR_9Y_3Y,200,0.014653720642,0.00649714028788429
EUR_9Y_3Y,300,0.014652937335,0.00710963841869669
EUR_10Y_3Y,-225,0.015583417364,0.00484884624430606
EUR_10Y_3Y,-200,0.015580991909,0.00490710936992125
EUR_10Y_3Y,-150,0.015579671281,0.00503031468113993
EUR_10Y_3Y,-100,0.015579671281,0.00516288980490654
EUR_10Y_3Y,-50,0.015579671281,0.0053169432534843
EUR_10Y_3Y,0,0.015579671281,0.00551405325741913
EUR_10Y_3Y,50,0.015579671281,0.00573687429380972
EUR_10Y_3Y,100,0.015579671281,0.00596797881300295
EUR_10Y_3Y,150,0.015579671281,0.00621886843243089
EUR_10Y_3Y,250,0.015579671281,0.00676518432193533
EUR_10Y_3Y,350,0.015580130439,0.00735383430438949
EUR_12Y_3Y,-225,0.016535963956,0.00488150311283973
EUR_12Y_3Y,-200,0.016535760498,0.00493201751983853
EUR_12Y_3Y,-150,0.016534864436,0.00504756893347419
EUR_12Y_3Y,-100,0.016534864436,0.00516872699878097
EUR_12Y_3Y,-50,0.016534864436,0.00530722211793443
EUR_12Y_3Y,0,0.016534864436,0.00548597136068341
EUR_12Y_3Y,50,0.016534864436,0.0056885895789437
EUR_12Y_3Y,100,0.016534864436,0.00589756105538309
EUR_12Y_3Y,150,0.016534864436,0.00612569843263622
EUR_12Y_3Y,250,0.016534864436,0.00662701259019526
EUR_12Y_3Y,350,0.016533908173,0.00716987983122693
EUR_15Y_3Y,-225,0.01638916279,0.00485302192928297
EUR_15Y_3Y,-200,0.016386316701,0.00491287041251655
EUR_15Y_3Y,-150,0.016385309004,0.00502936910232354
EUR_15Y_3Y,-100,0.016385309004,0.00514492644888538
EUR_15Y_3Y,-50,0.016385309004,0.00527180142430435
EUR_15Y_3Y,0,0.016385309004,0.0054329256122279
EUR_15Y_3Y,50,0.016385309004,0.00561391664987693
EUR_15Y_3Y,100,0.016385309004,0.00579737096801447
EUR_15Y_3Y,150,0.016385309004,0.00599742317605151
EUR_15Y_3Y,250,0.016385309004,0.00644071211149097
EUR_15Y_3Y,350,0.016386384529,0.00692401267709612
EUR_20Y_3Y,-200,0.014206731417,0.0047242318423951
EUR_20Y_3Y,-175,0.014205873637,0.00479383128959851
EUR_20Y_3Y,-150,0.014205323954,0.00485165703725103
EUR_20Y_3Y,-100,0.014205323954,0.00496843793804127
EUR_20Y_3Y,-50,0.014205323954,0.00508648161083535
EUR_20Y_3Y,0,0.014205323954,0.00523117717146206
EUR_20Y_3Y,50,0.014205323954,0.00539101655089696
EUR_20Y_3Y,100,0.014205323954,0.00554906266683849
EUR_20Y_3Y,150,0.014205323954,0.00572198004672438
EUR_20Y_3Y,250,0.014205323954,0.00610723830344212
EUR_20Y_3Y,350,0.014204875781,0.00652669258441841
EUR_25Y_3Y,-175,0.012202632048,0.00461210547815966
EUR_25Y_3Y,-150,0.012202553038,0.00468557396162827
EUR_25Y_3Y,-125,0.01220157219,0.00474845697818732
EUR_25Y_3Y,-100,0.01220157219,0.00480989533185573
EUR_25Y_3Y,-50,0.01220157219,0.00493459380092171
EUR_25Y_3Y,0,0.01220157219,0.00508157955046638
EUR_25Y_3Y,50,0.01220157219,0.00523968193404936
EUR_25Y_3Y,100,0.01220157219,0.00539484054644508
EUR_25Y_3Y,150,0.01220157219,0.00556291946618651
EUR_25Y_3Y,250,0.01220157219,0.00593484636167801
EUR_25Y_3Y,400,0.012200170628,0.00653542058145667
EUR_30Y_3Y,-175,0.011125139925,0.00442526866439544
EUR_30Y_3Y,-150,0.011130291204,0.00451005382961143
EUR_30Y_3Y,-125,0.011128349794,0.00458129277455489
EUR_30Y_3Y,-100,0.011128349794,0.0046499323679759
EUR_30Y_3Y,-50,0.011128349794,0.00477601468126279
EUR_30Y_3Y,0,0.011128349794,0.00492077960497361
EUR_30Y_3Y,50,0.011128349794,0.00507495197169881
EUR_30Y_3Y,100,0.011128349794,0.00522347147337349
EUR_30Y_3Y,150,0.011128349794,0.00538496692135145
EUR_30Y_3Y,250,0.011128349794,0.00574324461494933
EUR_30Y_3Y,400,0.011123281523,0.00631364842805569
EUR_1M_4Y,-25,-0.000381639108,0.00257465985497586
EUR_1M_4Y,-15,-0.00038232811,0.00222761315341882
EUR_1M_4Y,-10,-0.000382701674,0.00221877654734061
EUR_1M_4Y,-5,-0.000382701674,0.0022783081780539
EUR_1M_4Y,-2,-0.000382701674,0.00233876883538907
EUR_1M_4Y,0,-0.000382701674,0.00239325928139058
EUR_1M_4Y,5,-0.000382701674,0.00254965282341312
EUR_1M_4Y,10,-0.000382701674,0.00272032866056962
EUR_1M_4Y,15,-0.000382701674,0.00290334701377653
EUR_1M_4Y,25,-0.000382701674,0.00332414688425963
EUR_1M_4Y,50,-0.000382496995,0.0046182289183604
EUR_3M_4Y,-25,-0.000163543946,0.00234843564262089
EUR_3M_4Y,-15,-0.000164178612,0.00230582799216992
EUR_3M_4Y,-10,-0.000164654874,0.00234560545252431
EUR_3M_4Y,-5,-0.000164654874,0.00241733909545378
EUR_3M_4Y,-2,-0.000164654874,0.00247257447069741
EUR_3M_4Y,0,-0.000164654874,0.00251835984433084
EUR_3M_4Y,5,-0.000164654874,0.00263611561298781
EUR_3M_4Y,10,-0.000164654874,0.0027677204007935
EUR_3M_4Y,15,-0.000164654874,0.00290874843527017
EUR_3M_4Y,25,-0.000164654874,0.00320407230058641
EUR_3M_4Y,50,-0.000164511501,0.00396050779210417
EUR_6M_4Y,-25,0.000207861222,0.00240041878722552
EUR_6M_4Y,-15,0.00020722336,0.00242520014350092
EUR_6M_4Y,-10,0.000206601653,0.00247368097218031
EUR_6M_4Y,-5,0.000206601653,0.00253840808190368
EUR_6M_4Y,-2,0.000206601653,0.002583781649887
EUR_6M_4Y,0,0.000206601653,0.00261883843095288
EUR_6M_4Y,5,0.000206601653,0.00271171823771779
EUR_6M_4Y,10,0.000206601653,0.00281310074369196
EUR_6M_4Y,15,0.000206601653,0.00292134913957398
EUR_6M_4Y,25,0.000206601653,0.00315094655777683
EUR_6M_4Y,50,0.000206645856,0.0037404840714816
EUR_1Y_4Y,-50,0.001050102763,0.00274912148852139
EUR_1Y_4Y,-25,0.001049528778,0.00274653307999905
EUR_1Y_4Y,-15,0.00104865989,0.00281614405673127
EUR_1Y_4Y,-10,0.00104865989,0.00286276484960668
EUR_1Y_4Y,-5,0.00104865989,0.00291646639697748
EUR_1Y_4Y,0,0.00104865989,0.00297882926247961
EUR_1Y_4Y,5,0.00104865989,0.00304497780016037
EUR_1Y_4Y,10,0.00104865989,0.0031163046104843
EUR_1Y_4Y,15,0.00104865989,0.00319199099403424
EUR_1Y_4Y,25,0.00104865989,0.0033529958335553
EUR_1Y_4Y,50,0.001048654526,0.00378699713608371
EUR_2Y_4Y,-100,0.002940173167,0.00333971228572101
EUR_2Y_4Y,-75,0.002938374998,0.00333944602830616
EUR_2Y_4Y,-50,0.002937326823,0.00339392837730724
EUR_2Y_4Y,-25,0.002937326823,0.00351593021997881
EUR_2Y_4Y,-10,0.002937326823,0.0036184159799831
EUR_2Y_4Y,0,0.002937326823,0.00370079035034093
EUR_2Y_4Y,25,0.002937326823,0.00392718056126603
EUR_2Y_4Y,50,0.002937326823,0.00418697029645048
EUR_2Y_4Y,75,0.002937326823,0.0044661819640913
EUR_2Y_4Y,100,0.002937326823,0.00475475584501476
EUR_2Y_4Y,125,0.002937848863,0.00503721994596084
EUR_3Y_4Y,-125,0.004984699376,0.00369101323414629
EUR_3Y_4Y,-100,0.004983429133,0.00372657286270032
EUR_3Y_4Y,-75,0.004982062871,0.00378251987842383
EUR_3Y_4Y,-50,0.004982062871,0.00387480804764701
EUR_3Y_4Y,-25,0.004982062871,0.00400610918352437
EUR_3Y_4Y,0,0.004982062871,0.00417855460699327
EUR_3Y_4Y,25,0.004982062871,0.00437651336635488
EUR_3Y_4Y,50,0.004982062871,0.00459241875059445
EUR_3Y_4Y,100,0.004982062871,0.00506847545514468
EUR_3Y_4Y,125,0.004982062871,0.0053184130926994
EUR_3Y_4Y,150,0.004981772064,0.00556124751158444
EUR_4Y_4Y,-150,0.00709807933,0.00396201165790726
EUR_4Y_4Y,-125,0.007097340509,0.00402110621174188
EUR_4Y_4Y,-100,0.007095584058,0.00407114552088128
EUR_4Y_4Y,-75,0.007095584058,0.00415288773570141
EUR_4Y_4Y,-50,0.007095584058,0.00425737403639442
EUR_4Y_4Y,0,0.007095584058,0.00454439907775115
EUR_4Y_4Y,50,0.007095584058,0.00490423074193854
EUR_4Y_4Y,75,0.007095584058,0.00510117776468949
EUR_4Y_4Y,100,0.007095584058,0.00530716188961853
EUR_4Y_4Y,150,0.007095584058,0.00573821989220114
EUR_4Y_4Y,200,0.007094155525,0.00617895214270233
EUR_5Y_4Y,-175,0.009179045048,0.00413846183833262
EUR_5Y_4Y,-150,0.009178870829,0.00420535596316449
EUR_5Y_4Y,-125,0.009177458693,0.00427442359374825
EUR_5Y_4Y,-100,0.009177458693,0.00434929297014483
EUR_5Y_4Y,-50,0.009177458693,0.00454957827401643
EUR_5Y_4Y,0,0.009177458693,0.00481607739928725
EUR_5Y_4Y,50,0.009177458693,0.00512982492940634
EUR_5Y_4Y,100,0.009177458693,0.00546958474746391
EUR_5Y_4Y,125,0.009177458693,0.00564942522199391
EUR_5Y_4Y,200,0.009177458693,0.0062138813696463
EUR_5Y_4Y,250,0.009175479499,0.00660923071238208
EUR_6Y_4Y,-175,0.011065868914,0.00439593563967511
EUR_6Y_4Y,-150,0.011066170183,0.00446338483893615
EUR_6Y_4Y,-125,0.01106445223,0.00453087738687832
EUR_6Y_4Y,-100,0.01106445223,0.00460551364844222
EUR_6Y_4Y,-50,0.01106445223,0.00479440724400509
EUR_6Y_4Y,0,0.01106445223,0.0050445633223456
EUR_6Y_4Y,50,0.01106445223,0.00533368432887349
EUR_6Y_4Y,100,0.01106445223,0.00564341979821639
EUR_6Y_4Y,125,0.01106445223,0.00580794668597194
EUR_6Y_4Y,200,0.01106445223,0.00632671594334995
EUR_6Y_4Y,300,0.011062097622,0.00706746101264069
EUR_7Y_4Y,-200,0.012701195761,0.00455503300084268
EUR_7Y_4Y,-175,0.012701081734,0.00462078018788105
EUR_7Y_4Y,-150,0.012699331902,0.00467458913322945
EUR_7Y_4Y,-100,0.012699331902,0.00482015491396865
EUR_7Y_4Y,-50,0.012699331902,0.00499920740481885
EUR_7Y_4Y,0,0.012699331902,0.00523222761308851
EUR_7Y_4Y,50,0.012699331902,0.00549954547511491
EUR_7Y_4Y,100,0.012699331902,0.00578243415460507
EUR_7Y_4Y,125,0.012699331902,0.00593294857493012
EUR_7Y_4Y,200,0.012699331902,0.0064100478031361
EUR_7Y_4Y,300,0.012697629508,0.00709074846080336
EUR_8Y_4Y,-200,0.01403085099,0.0046902834678272
EUR_8Y_4Y,-175,0.014030736936,0.00475022632229447
EUR_8Y_4Y,-150,0.014029593215,0.00480596274094016
EUR_8Y_4Y,-100,0.014029593215,0.00494375275413882
EUR_8Y_4Y,-50,0.014029593215,0.00511040794783704
EUR_8Y_4Y,0,0.014029593215,0.00532852078816756
EUR_8Y_4Y,50,0.014029593215,0.00557780947344195
EUR_8Y_4Y,100,0.014029593215,0.00583846758653224
EUR_8Y_4Y,125,0.014029593215,0.00597736716633812
EUR_8Y_4Y,200,0.014029593215,0.0064193546061192
EUR_8Y_4Y,300,0.014028397824,0.0070564557970083
EUR_9Y_4Y,-225,0.015066740544,0.00473565886955792
EUR_9Y_4Y,-200,0.015064572087,0.00479907779450651
EUR_9Y_4Y,-150,0.015063150319,0.00491549237302281
EUR_9Y_4Y,-100,0.015063150319,0.0050480257904471
EUR_9Y_4Y,-50,0.015063150319,0.00520537972334438
EUR_9Y_4Y,0,0.015063150319,0.00540993118451485
EUR_9Y_4Y,50,0.015063150319,0.00564323184678671
EUR_9Y_4Y,100,0.015063150319,0.00588357743155679
EUR_9Y_4Y,125,0.015063150319,0.00601207684622304
EUR_9Y_4Y,200,0.015063150319,0.00642282485433551
EUR_9Y_4Y,300,0.015063299275,0.0070168620405718
EUR_10Y_4Y,-225,0.015832101922,0.00481527023234798
EUR_10Y_4Y,-200,0.015830557433,0.00487218563276848
EUR_10Y_4Y,-150,0.0158292843,0.00499215078921888
EUR_10Y_4Y,-100,0.0158292843,0.00512181379289557
EUR_10Y_4Y,-50,0.0158292843,0.00526990056499847
EUR_10Y_4Y,0,0.0158292843,0.00546210659033888
EUR_10Y_4Y,50,0.0158292843,0.00567957556849979
EUR_10Y_4Y,100,0.0158292843,0.00590036853983537
EUR_10Y_4Y,150,0.0158292843,0.00614141437822096
EUR_10Y_4Y,250,0.0158292843,0.00666991940762907
EUR_10Y_4Y,350,0.015828973397,0.00724135555850642
EUR_12Y_4Y,-225,0.016543883685,0.00484059852581285
EUR_12Y_4Y,-200,0.016543912111,0.004893454346564
EUR_12Y_4Y,-150,0.016543369606,0.00500792419993379
EUR_12Y_4Y,-100,0.016543369606,0.00512777318436498
EUR_12Y_4Y,-50,0.016543369606,0.00526343101540337
EUR_12Y_4Y,0,0.016543369606,0.005441416328635
EUR_12Y_4Y,50,0.016543369606,0.00564175359553116
EUR_12Y_4Y,100,0.016543369606,0.00584374775292172
EUR_12Y_4Y,150,0.016543369606,0.00606482945261118
EUR_12Y_4Y,250,0.016543369606,0.00655193366492748
EUR_12Y_4Y,350,0.016542661419,0.00708160343029009
EUR_15Y_4Y,-225,0.01622945976,0.00479782302282797
EUR_15Y_4Y,-200,0.016227879273,0.00485811163570519
EUR_15Y_4Y,-150,0.016226523382,0.00497489950237245
EUR_15Y_4Y,-100,0.016226523382,0.00509003790623029
EUR_15Y_4Y,-50,0.016226523382,0.00521538644347097
EUR_15Y_4Y,0,0.016226523382,0.00537804151573406
EUR_15Y_4Y,50,0.016226523382,0.00556085420528848
EUR_15Y_4Y,100,0.016226523382,0.0057421473331125
EUR_15Y_4Y,150,0.016226523382,0.00593996657785996
EUR_15Y_4Y,250,0.016226523382,0.00637819329097373
EUR_15Y_4Y,350,0.016226241864,0.00685647165354463
EUR_20Y_4Y,-200,0.013976073862,0.00464984240723607
EUR_20Y_4Y,-175,0.013976054177,0.00472261001100467
EUR_20Y_4Y,-150,0.013975157577,0.00478268304491803
EUR_20Y_4Y,-100,0.013975157577,0.00490504939498664
EUR_20Y_4Y,-50,0.013975157577,0.00502698270610078
EUR_20Y_4Y,0,0.013975157577,0.00517892944538721
EUR_20Y_4Y,50,0.013975157577,0.00534655473488919
EUR_20Y_4Y,100,0.013975157577,0.00550734474658727
EUR_20Y_4Y,150,0.013975157577,0.00568242219302164
EUR_20Y_4Y,250,0.013975157577,0.00606877671286079
EUR_20Y_4Y,350,0.013973944825,0.00648984565479049
EUR_25Y_4Y,-175,0.012074110097,0.00454534572596727
EUR_25Y_4Y,-150,0.012073877785,0.004624356158093
EUR_25Y_4Y,-125,0.012072897958,0.00468992806072004
EUR_25Y_4Y,-100,0.012072897958,0.00475468824151081
EUR_25Y_4Y,-50,0.012072897958,0.00488446271297425
EUR_25Y_4Y,0,0.012072897958,0.00504110358166742
EUR_25Y_4Y,50,0.012072897958,0.00520934981408863
EUR_25Y_4Y,100,0.012072897958,0.0053682315736641
EUR_25Y_4Y,150,0.012072897958,0.00553974919171592
EUR_25Y_4Y,250,0.012072897958,0.00591578951704934
EUR_25Y_4Y,400,0.012071771167,0.00652328560726887
EUR_30Y_4Y,-175,0.011050396948,0.00436782701636532
EUR_30Y_4Y,-150,0.011054622444,0.00445528258915153
EUR_30Y_4Y,-125,0.011052678922,0.00452920457341331
EUR_30Y_4Y,-100,0.011052678922,0.00460132072982997
EUR_30Y_4Y,-50,0.011052678922,0.00473464941488105
EUR_30Y_4Y,0,0.011052678922,0.00489024793875168
EUR_30Y_4Y,50,0.011052678922,0.00505588707193083
EUR_30Y_4Y,100,0.011052678922,0.00521019243598423
EUR_30Y_4Y,150,0.011052678922,0.00537634133637174
EUR_30Y_4Y,250,0.011052678922,0.00573886566494138
EUR_30Y_4Y,400,0.011048296155,0.00631047319641302
EUR_1M_5Y,-50,0.000499010191,0.00399963879014734
EUR_1M_5Y,-25,0.000498362781,0.00281570743148591
EUR_1M_5Y,-15,0.000497647536,0.00267564139608176
EUR_1M_5Y,-10,0.000497647536,0.00269515827555867
EUR_1M_5Y,-5,0.000497647536,0.00275433848405955
EUR_1M_5Y,0,0.000497647536,0.00285780016124887
EUR_1M_5Y,5,0.000497647536,0.0029941235193586
EUR_1M_5Y,10,0.000497647536,0.00314683944767875
EUR_1M_5Y,15,0.000497647536,0.00331094970757844
EUR_1M_5Y,25,0.000497647536,0.00368244929100702
EUR_1M_5Y,50,0.000497718583,0.00466232796294843
EUR_3M_5Y,-50,0.000745559117,0.00303889543606978
EUR_3M_5Y,-25,0.000744866613,0.00264419757339283
EUR_3M_5Y,-15,0.000744113161,0.00264885632899597
EUR_3M_5Y,-10,0.000744113161,0.00268969427060501
EUR_3M_5Y,-5,0.000744113161,0.00275413044164941
EUR_3M_5Y,0,0.000744113161,0.00284134082732808
EUR_3M_5Y,5,0.000744113161,0.00294585485517333
EUR_3M_5Y,10,0.000744113161,0.0030631539076451
EUR_3M_5Y,15,0.000744113161,0.00319033614379574
EUR_3M_5Y,25,0.000744113161,0.00346921481236044
EUR_3M_5Y,50,0.000744190242,0.00417268042741171
EUR_6M_5Y,-50,0.001153971389,0.00293241799359026
EUR_6M_5Y,-25,0.001153071417,0.00277405229533655
EUR_6M_5Y,-15,0.001152303206,0.00280492053285037
EUR_6M_5Y,-10,0.001152303206,0.00284270380123116
EUR_6M_5Y,-5,0.001152303206,0.0028944813632587
EUR_6M_5Y,0,0.001152303206,0.00296005153291882
EUR_6M_5Y,5,0.001152303206,0.00303488470129813
EUR_6M_5Y,10,0.001152303206,0.00311937022573986
EUR_6M_5Y,15,0.001152303206,0.00321169935743679
EUR_6M_5Y,25,0.001152303206,0.00341756000020079
EUR_6M_5Y,50,0.001152379963,0.00396948853202911
EUR_1Y_5Y,-75,0.00204707923,0.0031719170479843
EUR_1Y_5Y,-50,0.002046061335,0.0030361892263553
EUR_1Y_5Y,-25,0.002045288747,0.00304035627536852
EUR_1Y_5Y,-10,0.002045288747,0.00312703452077193
EUR_1Y_5Y,-5,0.002045288747,0.00317040697940009
EUR_1Y_5Y,0,0.002045288747,0.00322168738694216
EUR_1Y_5Y,5,0.002045288747,0.00327715325039819
EUR_1Y_5Y,10,0.002045288747,0.00333701430428731
EUR_1Y_5Y,15,0.002045288747,0.00340139479454193
EUR_1Y_5Y,25,0.002045288747,0.0035428402936833
EUR_1Y_5Y,50,0.002045395086,0.00393392153095352
EUR_2Y_5Y,-100,0.003985741361,0.00347727927128626
EUR_2Y_5Y,-75,0.003984492611,0.00347759546321648
EUR_2Y_5Y,-50,0.003983273714,0.0035314912648128
EUR_2Y_5Y,-25,0.003983273714,0.00364013859974442
EUR_2Y_5Y,-10,0.003983273714,0.00372771499090919
EUR_2Y_5Y,0,0.003983273714,0.00380063264129418
EUR_2Y_5Y,25,0.003983273714,0.0040026455528126
EUR_2Y_5Y,50,0.003983273714,0.00423388539342585
EUR_2Y_5Y,75,0.003983273714,0.00448434827223958
EUR_2Y_5Y,100,0.003983273714,0.0047501754204131
EUR_2Y_5Y,125,0.003983075804,0.00500772474218427
EUR_3Y_5Y,-125,0.006038253668,0.00382832765614731
EUR_3Y_5Y,-100,0.006037137218,0.00384719407121311
EUR_3Y_5Y,-75,0.006035506113,0.00390124589284849
EUR_3Y_5Y,-50,0.006035506113,0.00398776096039483
EUR_3Y_5Y,-25,0.006035506113,0.00410573654972898
EUR_3Y_5Y,0,0.006035506113,0.00426147383157905
EUR_3Y_5Y,25,0.006035506113,0.00444006672862971
EUR_3Y_5Y,50,0.006035506113,0.00463447491628215
EUR_3Y_5Y,100,0.006035506113,0.00506629662291927
EUR_3Y_5Y,125,0.006035506113,0.00529584357838704
EUR_3Y_5Y,150,0.006034728527,0.00552048214166748
EUR_4Y_5Y,-150,0.008100397137,0.00403094644892413
EUR_4Y_5Y,-125,0.00810023196,0.00409335261459242
EUR_4Y_5Y,-100,0.00809870497,0.00414394612791872
EUR_4Y_5Y,-75,0.00809870497,0.00422196525723803
EUR_4Y_5Y,-50,0.00809870497,0.00431884002471393
EUR_4Y_5Y,0,0.00809870497,0.00458336249805216
EUR_4Y_5Y,50,0.00809870497,0.00491503332993604
EUR_4Y_5Y,75,0.00809870497,0.00509600113783695
EUR_4Y_5Y,100,0.00809870497,0.00528610757373072
EUR_4Y_5Y,150,0.00809870497,0.00568723031407353
EUR_4Y_5Y,200,0.0080970185,0.00610359379390739
EUR_5Y_5Y,-175,0.010037183708,0.00421815115558197
EUR_5Y_5Y,-150,0.010036753432,0.00428597125119717
EUR_5Y_5Y,-125,0.010035282803,0.0043516365745374
EUR_5Y_5Y,-100,0.010035282803,0.00442747862679298
EUR_5Y_5Y,-50,0.010035282803,0.00462030537800816
EUR_5Y_5Y,0,0.010035282803,0.00487464317665614
EUR_5Y_5Y,50,0.010035282803,0.00517512399275648
EUR_5Y_5Y,100,0.010035282803,0.0054962252809252
EUR_5Y_5Y,125,0.010035282803,0.0056650577288973
EUR_5Y_5Y,200,0.010035282803,0.00620409727803798
EUR_5Y_5Y,250,0.010033556488,0.00658603833108332
EUR_6Y_5Y,-200,0.011789783079,0.00438556401315404
EUR_6Y_5Y,-175,0.01178997945,0.00444717478036843
EUR_6Y_5Y,-150,0.011788217325,0.00449733308744856
EUR_6Y_5Y,-100,0.011788217325,0.00463902271858756
EUR_6Y_5Y,-50,0.011788217325,0.00482022466371764
EUR_6Y_5Y,0,0.011788217325,0.00505969506137328
EUR_6Y_5Y,50,0.011788217325,0.00533661809388176
EUR_6Y_5Y,100,0.011788217325,0.0056310145238664
EUR_6Y_5Y,125,0.011788217325,0.00578766345121601
EUR_6Y_5Y,200,0.011788217325,0.00628327616267456
EUR_6Y_5Y,300,0.011786099719,0.00699945198844519
EUR_7Y_5Y,-200,0.01327648549,0.00455539496962114
EUR_7Y_5Y,-175,0.013276376407,0.00462294506511263
EUR_7Y_5Y,-150,0.013274920763,0.00467662604028937
EUR_7Y_5Y,-100,0.013274920763,0.00481672504635854
EUR_7Y_5Y,-50,0.013274920763,0.00498871613929868
EUR_7Y_5Y,0,0.013274920763,0.00521315205377778
EUR_7Y_5Y,50,0.013274920763,0.00547075179658846
EUR_7Y_5Y,100,0.013274920763,0.00574052545709464
EUR_7Y_5Y,125,0.013274920763,0.00588446096469834
EUR_7Y_5Y,200,0.013274920763,0.00634073452749583
EUR_7Y_5Y,300,0.013273346209,0.00699935788835763
EUR_8Y_5Y,-225,0.014478803758,0.0046175968228008
EUR_8Y_5Y,-200,0.01447748598,0.00468432894615206
EUR_8Y_5Y,-150,0.014476194933,0.00480007784870373
EUR_8Y_5Y,-100,0.014476194933,0.00493480601651941
EUR_8Y_5Y,-50,0.014476194933,0.00509490049439301
EUR_8Y_5Y,0,0.014476194933,0.00530522360301028
EUR_8Y_5Y,50,0.014476194933,0.00554639352582017
EUR_8Y_5Y,100,0.014476194933,0.0057956216672211
EUR_8Y_5Y,125,0.014476194933,0.00592871404951082
EUR_8Y_5Y,200,0.014476194933,0.00635258859388434
EUR_8Y_5Y,300,0.014475839135,0.00696982685910033
